fioriId;RoleName;AppName;ApplicationType;App Launcher Title - Subtitle;Lighthouse;UITechnology;PrimaryODataServiceName;PrimaryODataServiceVersion;AdditionalODataServices;AdditionalODataServicesVersions;Link;Column1
F5381;Production Planner;Mass Maintenance Of Work Center Capacities;Transactional;Mass Maintenance of Work Center Capacities;;SAP Fiori elements;UI_WORKCENTERCAPLIST_02;1;PP_MRP_AOR_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5381;
F5390;Purchaser (Retail);Configure Purchase Order Consolidation Rule;Transactional;Configure Purchase Order Consolidation Rule;;SAP Fiori (SAPUI5);UI_RFM_POCNSLDTNRULE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5390;
F5391;Purchaser (Retail);Manage Purchase Orders - Fashion;Transactional;Manage Purchase Orders - Fashion;;SAP Fiori (SAPUI5);UI_RFM_PO_MNG;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5391;
F5392;Order Fulfillment Specialist (Retail);Monitor Sales Order Progress - Fashion;Transactional;Monitor Sales Order Progress - Fashion;;SAP Fiori (SAPUI5);UI_RFM_SLSORD_PRGS_MONITOR;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5392;
F5395;Transportation Manager (Transportation Management);Manage Freight Agreement RFQ Masters;Transactional;Manage Freight Agreement RFQ Masters;;SAP Fiori elements;UI_FRTAGREEMENTRFQMASTER;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5395;
F5397;Real Estate Specialist - Location Management;Group Real Estate Object for Use;Transactional;Group Real Estate Object for Use;;SAP Fiori elements;UI_REUSAGEENABLEGROUP;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5397;
F5398;Order Fulfillment Specialist (Retail);Manage Provisional Sales Contracts - Fashion;Transactional;Manage Provisional Sales Contracts - Fashion;;SAP Fiori (SAPUI5);UI_RFM_PRVSNLSLSCONTR;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5398;
F5400;Accounts Receivable Accountant;Manage Collections Master Data;Transactional;Manage Collections Master Data;;SAP Fiori elements;UI_COLL_MD_MANAGE;1;APS_CHANGE_DOCUMENTS_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5400;
F5401;Accounts Receivable Accountant;Display Head Office Receivables;Transactional;;;SAP Fiori elements;UI_HOBRECEIVABLES_DISPLAY;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5401;
F5402;Cost Accountant - Overhead;Where-Used List - Internal Orders;Transactional;Where-Used List - Internal Orders;;SAP Fiori elements;FCO_WHERE_USD_INT_ORD;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5402;
F5403;Cost Accountant - Overhead;Change Log - Internal Orders;Transactional;Change Log - Internal Orders;;SAP Fiori elements;FCO_INTERNAL_ORDER_CHNGLOG;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5403;
F5410;Environmental Manager;My Waste Streams;Transactional;My Waste Streams - Waste Management;;SAP Fiori elements;UI_WASTESTREAM_MANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5410;
F5413;Contract Manager - Settlement Management;Manage Condition Contracts - Customers;Transactional;Manage Condition Contracts - Customers;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5413;
F5414;Contract Manager - Royalties;Manage Condition Contracts - Royalties;Transactional;Manage Condition Contracts - Royalties, Manage Condition Contracts - Royalties, Manage Royalty Condition Contracts;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5414;
F5415;Other;Import Notas Fiscais for Control Credits;Transactional;Import Notas Fiscais for Control Credits - Brazil;;SAP Fiori elements;FIBR_NF_ACC_ASSG_CRD_CTRL;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5415;
F5416;Material Planner - External Procurement;Create MRP Change Requests;Transactional;Create MRP Change Requests;;SAP Fiori elements;PP_MRP_CHANGE_REQUEST_SRV;1;PP_MRP_AOR_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5416;
F5417;Material Planner - External Procurement;Schedule MRP Rescheduling Checks;Transactional;Schedule MRP Rescheduling Checks;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5417;
F5418;Material Planner - External Procurement;Schedule Sending of MRP Change Requests;Transactional;Schedule Sending of MRP Change Requests;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5418;
F5423;General Ledger Accountant;Manage Manual Accruals;Transactional;Manage Manual Accruals;;SAP Fiori elements;UI_MANUALACCRS_MNG;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5423;
F5425;Production Engineer - Discrete Manufacturing;Manage Routings;Transactional;Manage Routings;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5425;
F5426;Production Engineer - Process Manufacturing;Manage Master Recipes;Transactional;Manage Master Recipes;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5426;
F5428;Accounts Payable Manager;Manage Withholding Tax Items;Transactional;;;SAP Fiori (SAPUI5);FIWT_MANAGE_WHT_TAX_ITEMS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5428;
F5429;Other;Schedule Output for Central Purchase Contracts;Transactional;Schedule Output for Central Purchase Contracts;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5429;
F5430;Warehouse Clerk;Manage Physical Inventory Count;Transactional;Manage Physical Inventory Count;Yes;SAP Fiori (SAPUI5);UI_PI_MANAGE_COUNT_V2;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5430;
F5431;Product Stewardship Specialist - Product Compliance;Manage Regulatory Graphics;Transactional;Manage Regulatory Graphics;;SAP Fiori elements;UI_GRPHCCOLLECTION_MANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5431;
F5432;Sales Manager;My Inbox - Approve Sales Orders without Charge;Transactional;My Inbox - All Items;;SAP Fiori: My Inbox;SD_F2303_SOWOC_FS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5432;
F5437;Configuration Expert - Business Process Configuration;Manage Situation Types - Extended;Transactional;Manage Situation Types - Extended;;SAP Fiori elements;CA_SIT2_MST_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5437;
F5441;Administrator - Mobile Integration;Mobile Admin Overview;Transactional;Mobile Admin Overview;;SAP Fiori elements;UI_MOBILEAPPADMINOVP_V2;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5441;
F5443;Cash Manager for China;Manage Workflows for Payment Requisitions;Transactional;Manage Workflows for Payment Requisitions - China;;SAP Fiori: Manage Workflow;SWF_FLEX_DEF_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5443;
F5444;Cash Manager for China;My Inbox for Payment Requisitions;Transactional;My Inbox for Payment Requisitions - China;;SAP Fiori: My Inbox;/IWPGW/TASKPROCESSING;1;UI_CN_PAYTREQUISITION_M;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5444;
F5445;Trade Compliance Specialist;Analyze and Resolve Blocked Documents - Trade Compliance;Transactional;Analyze and Resolve Blocked Documents - Trade Compliance;;SAP Fiori elements;SLL_BLKTRDCMPDOC_ANALYZE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5445;
F5446;Extensibility Specialist;ABAP Fiori Tools Reuse Library;Reuse Component;;;SAP Fiori (SAPUI5);;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5446;
F5447;Production Planner;Schedule Unassigning of MRP Areas;Transactional;Schedule Unassigning of MRP Areas;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5447;
F5448;Revenue Accountant;Price Allocation;Transactional;Price Allocation;;SAP Fiori (SAPUI5);;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5448;
F5455;General Ledger Accountant for South Korea;Manage Non-Deductible Input VAT - South Korea;Transactional;Manage Non-Deductible Input VAT - South Korea;;SAP Fiori (SAPUI5);GLO_FIN_KR_NONDEDINPUTVAT;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5455;
F5457;Material Planner - Just-In-Time Supply;Manage JIT Packing Groups;Transactional;Manage JIT Packing Groups - For Sequenced JIT Calls;;SAP Fiori elements;JITPACKAGEGROUP_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5457;
F5460;Production Planner;Advanced Scheduling Board;Transactional;Advanced Scheduling Board;;SAP Fiori (SAPUI5);UI_SCM_ADVNCD_SCHEDG_BOARD;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5460;
F5465;Real Estate Specialist - Location Management;Manage Usage Enablement Groups;Transactional;Manage Usage Enablement Groups;;SAP Fiori elements;UI_REUSAGEENABLE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5465;
F5467;Product Stewardship Specialist - Product Compliance;Manage Uses;Transactional;;;SAP Fiori elements;UI_EHS_FND_USE_MAN;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5467;
F5468;Employee - Travel Info;Reusable parts for Travel Applications;Reuse Component;;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5468;
F5469;Change Management Coordinator;Change Requests and Activities - Detailed Analysis;Analytical;Change Requests and Activities - Detailed Analysis;;SAP Fiori: Analysis Path Framework (APF);BSANLY_APF_RUNTIME_SRV;1;C_CHGMGMTREQUESTQ_CDS, C_CHGMGMTREQPERSONINVLDQ_CDS, C_CHGMGMTREQRELTDOBJQRY_CDS, C_CHGMGMTACTIVITYQ_CDS, C_CHGMGMTACTYPERSONINVLDQ_CDS, C_CHGMGMTREVERSALDATEQ_CDS, C_CHGMGMTEXECSTARTDATEQ_CDS, C_CHGMGMTAPPROVALDATEQ_CDS, C_CHGMGMTOPLSTARTDATEQ_CDS, C_CHGMGMTACTIVITYDUEDATEQ_CDS;0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5469;
F5470;Accounts Receivable Manager;Manage Invoice Prioritization Rules;Transactional;Manage Invoice Prioritization Rules;;SAP Fiori elements;UI_INVOICEPRIOZNRULE_MAN;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5470;
F5471;Other;Schedule Output for Centrally Managed Purchase Orders;Transactional;Schedule Output for Centrally Managed Purchase Orders;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5471;
F5474;Accounts Payable and Receivable Accountant (FI-CA);Manage Contract Accounts;Transactional;Manage Contract Accounts;;SAP Fiori elements;UI_CONTRACTACCOUNT_MANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5474;
F5476;Warehouse Clerk;Post Subsequent Adjustment;Transactional;Post Subsequent Adjustment;;SAP Fiori (SAPUI5);MMIM_GR4PO_DL_SRV;1;MMIM_MATERIAL_DATA_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5476;
F5477;Assortment Specialist - Retail;Assortment Module Management Log;Transactional, Reuse Component;Application Logs - Assortment Module Management;;SAP Fiori: Generic Application Log Framework;APL_LOG_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5477;
F5479;Receiving Specialist (Oil & Gas);Receipts and Returns Overview;Transactional, Analytical;Receipts and Returns Overview;Yes;SAP Fiori elements: Overview Page;UI_RCPTSRETSOVERVIEW;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5479;
F5480;Product Stewardship Specialist - Product Compliance;Data Maintenance Work View;Transactional;;;SAP Fiori elements;EHS_FND_CCI_WV_MAN_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5480;
F5482;General Ledger Accountant - Central Finance;Manage Pending Journal Entries;Transactional;Manage Pending Journal Entries;;SAP Fiori (SAPUI5);UI_CFINPNDGTRANSACT_F5482;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5482;
F5485;Warehouse Clerk (Extended Warehouse Management);Block Bulk Bins from Putaway;Transactional;Block Bulk Bins from Putaway;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5485;
F5486;Project Logistics Controller - Project Manufacturing;Pegging Assignments with Costs;Analytical;Pegging Assignments with Costs;;SAP Fiori elements;UI_PGGNGASSIGNMENTWITHCOST;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5486;
F5487;Divisional Accountant;Import Objects for Organizational Change;Transactional;;;SAP Fiori (SAPUI5);UI_O2_ORGLCHANGEUPLOAD;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5487;
F5488;Cash Manager;Define Bank Account Settings - Bank Statements;Transactional;Define Bank Account Settings - Bank Statements;;SAP Fiori elements;BANKSTATEMENTPROCCONF_O2;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5488;
F5489;Billing Specialist (Utilities) for Brazil;Billing Simulator Cockpit;Transactional;Billing Simulator Cockpit - Brazil;;SAP Fiori elements;GW_ISU_BILLSIMULATOR_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5489;
F5490;Meter Data Specialist (Utilities) for Brazil;Subsequent Actions Management;Transactional;Subsequent Actions Management - Brazil;;SAP Fiori elements;GWISU_GS_BR_DEVICES_SEQUENCE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5490;
F5491;Contract Specialist - Leasing;Contract Cash Flow;Transactional;Contract Cash Flow;;SAP Fiori elements;UI_RECONTRACTCASHFLOW;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5491;
F5493;Invoicing Specialist (Convergent Invoicing);Display Error Logs - Consumption Items;Transactional;Display Error Logs - Consumption Items;;SAP Fiori elements;UI_O2C_CI_CIT_ERROR_DSP;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5493;
F5494;Invoicing Specialist (Convergent Invoicing);Display Error Logs - Billable Items;Transactional;Display Error Logs - Billable Items;;SAP Fiori elements;UI_O2C_CI_BIT_ERROR_DSP;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5494;
F5500;Settlement Clerk;Schedule Document Completion -  Settlement Management;Transactional;Schedule Document Completion;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5500;
F5501;Settlement Clerk;Schedule Document Revoke Completion - Settlement Management;Transactional;Schedule Revoke Completion;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5501;
F5502;Settlement Clerk;Schedule Document Pricing - Settlement Management;Transactional;Schedule Mass Pricing;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5502;
F5503;Order Fulfillment Manager;Monitor Periodic Supply Protection Maintenance;Transactional;Monitor Periodic Supply Protection Maintenance;;SAP Fiori: Generic Application Log Framework;APL_LOG_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5503;
F5504;Other;Review Availability Check Result - Supply Protection;Transactional, Reuse Component;;;SAP Fiori (SAPUI5);UI_SUPPLYPROTECTION_REVIEW;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5504;
F5508;Organizational Planner - Force Element;Manage Force Element to Exercise Person Proposal Assignment;Transactional, Reuse Component;Assignment of Force Element to Exercise Person Proposal;;SAP Fiori elements;DFS_FE_FRCELMNTTOEXERSTAFFPRPS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5508;
F5509;Joint Venture Accountant;Display Joint Interest Billing details;Analytical;Display Joint Interest Billing Detail;;SAP Fiori elements;JVA_JIBPOSTING_MANAGE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5509;
F5510;Order Fulfillment Specialist (Retail);Monitor Mass Changes - Order Fulfillment;Transactional;Monitor Mass Changes - Order Fulfillment;;SAP Fiori (SAPUI5);UI_RFM_ORDFLFMTAPPLJOBMNTR;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5510;
F5513;Contract Manager - Settlement Management;Monitor Freight Cost Allocation Document Items;Transactional;Monitor Freight Cost Allocation Document Items;;SAP Fiori elements;UI_LO_SETMAN_FCADOC_MON;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5513;
F5514;Contract Manager - Settlement Management;Manage Freight Cost Allocation Documents;Transactional;Manage Freight Cost Allocation Documents;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5514;
F5516;Hydrocarbon Analyst (Oil & Gas);Tank Strapping;Transactional;Manage Tank Strappings;;SAP Fiori (SAPUI5);UI_PRATANKSTOROBJ_MANAGE;1;OIU_PPN_CHECK_SRV, OIU_MASS_UPL_PRD_TANK_SRV;0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5516;
F5522;Master Data Steward - Product Data;Define Derivation Scenarios for Products;Transactional;Define Derivation Scenarios - Products;;SAP Fiori app variant;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5522;
F5525;Configuration Expert - Business Process Configuration;Manage Sales Price Workflows;Transactional;Manage Sales Price Workflows;;SAP Fiori: Manage Workflow;SWF_FLEX_DEF_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5525;
F5549;Cost Accountant - Overhead;Repost Line Items - Cost Accounting;Transactional;Repost Line Items - Cost Accounting;;SAP Fiori elements;UI_COSTACCTGLINEITM_REPOST;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5549;
F5550;Sourcing Manager;Manage Awarding Scenarios;Transactional;Manage Awarding Scenarios;;SAP Fiori (SAPUI5);UI_SRCGPROJAWDSCEN_MANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5550;
F5551;Purchaser;Manage Negotiations;Transactional;Manage Negotiations - Sourcing Projects;;SAP Fiori elements;UI_SRCGPROJNEGTTN_MANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5551;
F5552;Logistics Service Provider Representative;Manage Freight RFQs;Transactional;;;SAP Fiori elements;UI_COLLABNAPPLFREIGHTRFQ;1;SMART_BUSINESS_RUNTIME_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5552;
F5553;Logistics Service Provider Representative;Display Freight Quotations;Transactional;;;SAP Fiori elements;UI_COLLABNAPPLFRTQUOTATION;1;SMART_BUSINESS_RUNTIME_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5553;
F5554;Internal Sales Representative;Manage Sales Document - Re-use Library;Reuse Component;;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5554;
F5563;Retail Store Associate;Count Stock Ad hoc;Transactional;Count Stock Ad hoc - TODAY;;SAP Fiori (SAPUI5);UI_RFM_STORE_COUNTSTKADHOC;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5563;
F5565;Insurance Claims Handler;Maintain Damaged Objects;Transactional;Maintain Damaged Objects - Insurance Claims;;SAP Fiori elements;ICL_UI_DMGDOBJECTMAINTAIN;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5565;
F5566;Insurance Claims Handler;Assign Manual Performer;Transactional;Assign Performer - Insurance Claims;;SAP Fiori elements;ICL_UI_ASSIGNMANUALPERFRMR;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5566;
F5569;Meter Data Specialist (Utilities) for Brazil;Meter Reading Tracking;Transactional;Meter Reading Tracking - Brazil;;SAP Fiori elements;GWISU_GS_BR_DOWNLOAD_UPLOAD_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5569;
F5570;Meter Data Specialist (Utilities) for Brazil;Devices Sequence Management;Transactional;Devices Sequence Management - Brazil;;SAP Fiori (SAPUI5);GWISU_GS_BR_DEVICES_SEQUENCE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5570;
F5575;Trader - Physical Commodities;Deals;Transactional;;;SAP Fiori (SAPUI5);/DMBE/DISPLAY_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5575;
F5576;Trader - Physical Commodities;Create Deals;Transactional;Create Deals;;SAP Fiori (SAPUI5);/DMBE/CAPTURE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5576;
F5577;Trader - Physical Commodities;Search Deals;Transactional, Fact sheet;Search Deals;;SAP Fiori (SAPUI5);/DMBE/DEAL_SEARCH_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5577;
F5579;Trader - Physical Commodities;Update Credits in Deals;Transactional;Update Credits in Deals;;SAP Fiori (SAPUI5);/DMBE/CREDITOPT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5579;
F5580;Other;Reuse Component;Reuse Component;;;SAP Fiori (SAPUI5);;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5580;
F5581;Contract Specialist - Commodity Management;Define General Provisions;Transactional;Define General Provisions;;SAP Fiori (SAPUI5);/DMBE/GENPROVISION_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5581;
F5582;Contract Specialist - Commodity Management;Define Contractual Terms;Transactional;Define Contractual Terms;;SAP Fiori (SAPUI5);/DMBE/LEGALTERMS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5582;
F5583;Pricing Specialist (Oil & Gas);Define EFP Prices;Transactional;Define EFP Prices;;SAP Fiori (SAPUI5);/DMBE/EFPPRICING_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5583;
F5584;Configuration Expert - Business Process Configuration;Define Mixed Product Compositions;Transactional;Define Mixed Product Compositions;;SAP Fiori (SAPUI5);/DMBE/MIXPRODCOMPOSITION_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5584;
F5585;Configuration Expert - Business Process Configuration;Counterparties per Companies;Transactional, Fact sheet;Counterparties per Companies;;SAP Fiori (SAPUI5);/DMBE/BPPERCOMPANY_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5585;
F5586;Contract Specialist - Commodity Management;Manage Field Output Texts;Transactional;Manage Field Output Texts;;SAP Fiori (SAPUI5);/DMBE/FIELD_TEXT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5586;
F5587;Credit Controller;Manage Documented Credit Decisions;Transactional;Manage Documented Credit Decisions, Manage Documented Credit Decisions;;SAP Fiori elements;UI_CREDIT_DECISION_MANAGE;1;CV_ATTACHMENT_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5587;
F5588;Accounts Payable and Receivable Manager (FI-CA);Analyze Incoming Payments;Transactional;Analyze Incoming Payments;;SAP Fiori elements;UI_CAPAYMENTLOT_ANALYSIS;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5588;
F5590;General Ledger Accountant - Asset Retirement Obligations (ARO);Analyze Journal Entry Items for ARO;Transactional;Analyze Journal Entry Items for ARO;;SAP Fiori (SAPUI5);/FOM/WORKBENCH_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5590;
F5591;Sourcing Manager;Comparison Reuse Control in Procurement;Reuse Component;;;SAP Fiori (SAPUI5);;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5591;
F5592;Real Estate Specialist - Location Management;Group Real Estate Object for Occupancy;Transactional;Group Real Estate Object for Occupancy;;SAP Fiori elements;UI_REOCCUPANCYGROUP;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5592;
F5593;Real Estate Specialist - Location Management;Manage Occupancy Groups;Transactional;Manage Occupancy Groups;;SAP Fiori elements;UI_REOCCUPANCYMANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5593;
F5596;Cost Accountant - Overhead;Import Allocation Data - Values;Transactional;Import Allocation Data - Values;;SAP Fiori (SAPUI5);UI_IMPORT_ALLO_DATA_VALUES;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5596;
F5597;Internal Sales Representative (Subscription Order Management);Display Allowances;Transactional;Display Allowances;;SAP Fiori elements;UI_CNVCHRGALLWNC_MON;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5597;
F5601;Warehouse Clerk;Manage Reservation Items;Transactional;Manage Reservation Items;;SAP Fiori (SAPUI5);UI_RESERVATION_ITM_MNG_V2;1;UI_RESERVATION_HDR_MNG_V2;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5601;
F5602;Other;Manage Credit Limit Requests;Transactional;Manage Credit Limit Requests, Manage Credit Limit Requests;;SAP Fiori elements;UI_CREDITLIMITREQUEST_MAN;1;CA_FM_FEATURE_TOGGLE_STATUS_SRV, CV_ATTACHMENT_SRV, SGBT_NTE_CDS_API_SRV, SGBT_NTE_CDS_API_D_SRV;0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5602;
